image,xmin,ymin,xmax,ymax
frame_000170.PNG,624.8,119.76,674.7,171.9
frame_000171.PNG,624.92,122.11,675.25,174.75
frame_000172.PNG,625.04,124.46,675.8,177.6
frame_000173.PNG,625.15,126.8,676.35,180.45
frame_000174.PNG,625.27,129.15,676.9,183.3
frame_000175.PNG,625.39,131.5,677.45,186.15
frame_000176.PNG,625.51,133.85,678.0,189.0
frame_000177.PNG,625.63,136.2,678.55,191.85
frame_000178.PNG,625.75,138.55,679.1,194.7
frame_000179.PNG,625.87,140.9,679.65,197.55
frame_000180.PNG,625.99,143.24,680.2,200.4
frame_000181.PNG,625.81,146.01,680.61,203.83
frame_000182.PNG,625.63,148.78,681.02,207.26
frame_000183.PNG,625.45,151.54,681.43,210.69
frame_000184.PNG,625.27,154.31,681.84,214.12
frame_000185.PNG,625.09,157.08,682.25,217.55
frame_000186.PNG,624.92,159.84,682.66,220.98
frame_000187.PNG,624.74,162.61,683.07,224.41
frame_000188.PNG,624.56,165.37,683.48,227.84
frame_000189.PNG,624.38,168.14,683.89,231.27
frame_000190.PNG,624.2,170.91,684.3,234.7
frame_000191.PNG,623.81,174.37,684.47,238.79
frame_000192.PNG,623.42,177.83,684.64,242.88
frame_000193.PNG,623.03,181.29,684.82,246.97
frame_000194.PNG,622.64,184.76,684.99,251.06
frame_000195.PNG,622.25,188.22,685.16,255.15
frame_000196.PNG,621.86,191.68,685.33,259.24
frame_000197.PNG,621.47,195.14,685.5,263.33
frame_000198.PNG,621.08,198.6,685.67,267.42
frame_000199.PNG,620.69,202.07,685.85,271.51
frame_000200.PNG,620.3,205.53,686.02,275.6
frame_000201.PNG,619.91,209.13,686.43,280.6
frame_000202.PNG,619.52,212.74,686.84,285.59
frame_000203.PNG,619.13,216.35,687.25,290.59
frame_000204.PNG,618.74,219.95,687.67,295.58
frame_000205.PNG,618.35,223.56,688.08,300.58
frame_000206.PNG,617.48,227.71,688.01,306.12
frame_000207.PNG,616.61,231.87,687.94,311.67
frame_000208.PNG,615.74,236.02,687.87,317.21
frame_000209.PNG,614.87,240.17,687.8,322.76
frame_000210.PNG,614.0,244.33,687.74,328.3
frame_000211.PNG,612.31,249.48,687.34,334.93
frame_000212.PNG,610.62,254.63,686.95,341.56
frame_000213.PNG,608.93,259.78,686.56,348.19
frame_000214.PNG,607.24,264.93,686.17,354.82
frame_000215.PNG,605.55,270.08,685.78,361.45
frame_000216.PNG,603.86,275.23,685.39,368.08
frame_000217.PNG,602.17,280.38,685.0,374.71
frame_000218.PNG,600.48,285.53,684.61,381.34
frame_000219.PNG,598.79,290.68,684.21,387.97
frame_000220.PNG,597.1,295.83,683.82,394.6
frame_000221.PNG,594.15,302.52,682.54,403.71
frame_000222.PNG,591.2,309.22,681.26,412.82
frame_000223.PNG,588.25,315.91,679.98,421.93
frame_000224.PNG,585.3,322.6,678.7,431.04
frame_000225.PNG,582.35,329.29,677.41,440.15
frame_000226.PNG,579.4,335.99,676.13,449.26
frame_000227.PNG,576.45,342.68,674.85,458.37
frame_000228.PNG,573.5,349.37,673.57,467.48
frame_000229.PNG,570.55,356.07,672.29,476.59
frame_000230.PNG,567.6,362.76,671.01,485.7
frame_000231.PNG,561.83,372.37,668.49,498.99
frame_000232.PNG,556.06,381.98,665.97,512.28
frame_000233.PNG,550.29,391.59,663.45,525.57
frame_000234.PNG,544.52,401.2,660.93,538.86
frame_000235.PNG,538.75,410.82,658.41,552.15
frame_000236.PNG,532.98,420.43,655.89,565.44
frame_000237.PNG,527.21,430.04,653.36,578.73
frame_000238.PNG,521.44,439.65,650.84,592.02
frame_000239.PNG,515.67,449.26,648.32,605.31
frame_000240.PNG,509.9,458.88,645.8,618.6
frame_000241.PNG,500.82,471.48,641.56,636.68
frame_000242.PNG,491.74,484.09,637.31,654.76
frame_000243.PNG,482.66,496.7,633.06,672.84
frame_000244.PNG,473.58,509.31,628.81,690.92
frame_000245.PNG,464.5,521.92,624.56,709.0
frame_000246.PNG,452.42,536.97,618.6,731.68
frame_000247.PNG,440.34,552.02,612.63,754.36
frame_000248.PNG,428.26,567.06,606.66,777.04
frame_000249.PNG,416.18,582.11,600.69,799.72
frame_000250.PNG,404.1,597.16,594.72,822.4
frame_000251.PNG,386.58,616.29,586.07,854.13
frame_000252.PNG,369.07,635.43,577.43,885.86
frame_000253.PNG,351.55,654.57,568.78,917.59
frame_000254.PNG,334.04,673.7,560.13,949.33
frame_000255.PNG,316.52,692.84,551.48,981.06
frame_000256.PNG,298.26,714.72,542.09,1015.53
frame_000257.PNG,280.0,736.59,532.69,1050.0
frame_000258.PNG,256.4,761.2,521.42,1080.0
frame_000259.PNG,232.8,786.89,507.69,1080.0
frame_000260.PNG,228.94,812.58,493.96,1080.0
frame_000261.PNG,213.4,844.74,479.61,1080.0
frame_000262.PNG,186.8,876.89,465.26,1080.0
frame_000263.PNG,185.8,909.05,450.91,1080.0
frame_000264.PNG,184.8,941.2,436.56,1080.0
frame_000265.PNG,184.8,941.2,436.56,1080.0
frame_000067.PNG,644.94,0.0,671.44,10.59
frame_000068.PNG,645.73,0.0,672.23,11.86
frame_000069.PNG,646.51,0.0,673.01,13.13
frame_000070.PNG,647.3,0.0,673.8,14.4
frame_000071.PNG,647.74,0.38,674.54,15.39
frame_000072.PNG,648.18,0.75,675.27,16.37
frame_000073.PNG,648.62,1.12,676.01,17.36
frame_000074.PNG,649.06,1.5,676.74,18.34
frame_000075.PNG,649.5,1.88,677.48,19.33
frame_000076.PNG,649.94,2.25,678.21,20.31
frame_000077.PNG,650.38,2.62,678.95,21.3
frame_000078.PNG,650.82,3.0,679.68,22.28
frame_000079.PNG,651.26,3.38,680.42,23.27
frame_000080.PNG,651.7,3.75,681.15,24.25
frame_000081.PNG,652.14,4.12,681.89,25.24
frame_000082.PNG,652.58,4.5,682.62,26.22
frame_000083.PNG,653.02,4.88,683.36,27.21
frame_000084.PNG,653.46,5.25,684.09,28.19
frame_000085.PNG,653.9,5.62,684.83,29.18
frame_000086.PNG,654.34,6.0,685.56,30.16
frame_000087.PNG,654.78,6.38,686.3,31.15
frame_000088.PNG,655.22,6.75,687.03,32.13
frame_000089.PNG,655.66,7.12,687.77,33.12
frame_000090.PNG,656.1,7.5,688.5,34.1
frame_000091.PNG,656.91,8.37,689.33,35.31
frame_000092.PNG,657.72,9.24,690.16,36.52
frame_000093.PNG,658.53,10.11,690.99,37.73
frame_000094.PNG,659.34,10.98,691.82,38.94
frame_000095.PNG,660.15,11.85,692.65,40.15
frame_000096.PNG,660.96,12.72,693.48,41.36
frame_000097.PNG,661.77,13.59,694.31,42.57
frame_000098.PNG,662.58,14.46,695.14,43.78
frame_000099.PNG,663.39,15.33,695.97,44.99
frame_000100.PNG,664.2,16.2,696.8,46.2
frame_000101.PNG,664.98,17.32,697.81,47.38
frame_000102.PNG,665.76,18.44,698.82,48.56
frame_000103.PNG,666.54,19.56,699.83,49.74
frame_000104.PNG,667.32,20.68,700.84,50.92
frame_000105.PNG,668.1,21.8,701.85,52.1
frame_000106.PNG,668.88,22.92,702.86,53.28
frame_000107.PNG,669.66,24.04,703.87,54.46
frame_000108.PNG,670.44,25.16,704.88,55.64
frame_000109.PNG,671.22,26.28,705.89,56.82
frame_000110.PNG,672.0,27.4,706.9,58.0
frame_000111.PNG,672.86,28.59,707.94,59.45
frame_000112.PNG,673.72,29.78,708.98,60.9
frame_000113.PNG,674.58,30.97,710.02,62.35
frame_000114.PNG,675.44,32.16,711.06,63.8
frame_000115.PNG,676.3,33.35,712.1,65.25
frame_000116.PNG,677.16,34.54,713.14,66.7
frame_000117.PNG,678.02,35.73,714.18,68.15
frame_000118.PNG,678.88,36.92,715.22,69.6
frame_000119.PNG,679.74,38.11,716.26,71.05
frame_000120.PNG,680.6,39.3,717.3,72.5
frame_000121.PNG,681.44,40.53,718.5,73.96
frame_000122.PNG,682.28,41.76,719.7,75.42
frame_000123.PNG,683.12,42.99,720.9,76.88
frame_000124.PNG,683.96,44.22,722.1,78.34
frame_000125.PNG,684.8,45.45,723.3,79.8
frame_000126.PNG,685.64,46.68,724.5,81.26
frame_000127.PNG,686.48,47.91,725.7,82.72
frame_000128.PNG,687.32,49.14,726.9,84.18
frame_000129.PNG,688.16,50.37,728.1,85.64
frame_000130.PNG,689.0,51.6,729.3,87.1
frame_000131.PNG,690.1,52.9,730.62,88.72
frame_000132.PNG,691.2,54.2,731.94,90.34
frame_000133.PNG,692.3,55.5,733.26,91.96
frame_000134.PNG,693.4,56.8,734.58,93.58
frame_000135.PNG,694.5,58.1,735.9,95.2
frame_000136.PNG,695.6,59.4,737.22,96.82
frame_000137.PNG,696.7,60.7,738.54,98.44
frame_000138.PNG,697.8,62.0,739.86,100.06
frame_000139.PNG,698.9,63.3,741.18,101.68
frame_000140.PNG,700.0,64.6,742.5,103.3
frame_000141.PNG,701.17,66.07,744.03,105.04
frame_000142.PNG,702.34,67.54,745.56,106.78
frame_000143.PNG,703.51,69.01,747.09,108.52
frame_000144.PNG,704.68,70.48,748.62,110.26
frame_000145.PNG,705.85,71.95,750.15,112.0
frame_000146.PNG,707.02,73.42,751.68,113.74
frame_000147.PNG,708.19,74.89,753.21,115.48
frame_000148.PNG,709.36,76.36,754.74,117.22
frame_000149.PNG,710.53,77.83,756.27,118.96
frame_000150.PNG,711.7,79.3,757.8,120.7
frame_000151.PNG,712.92,80.89,759.42,122.79
frame_000152.PNG,714.14,82.48,761.04,124.88
frame_000153.PNG,715.35,84.07,762.66,126.97
frame_000154.PNG,716.57,85.65,764.28,129.06
frame_000155.PNG,717.78,87.24,765.9,131.15
frame_000156.PNG,719.0,88.83,767.52,133.24
frame_000157.PNG,720.22,90.42,769.14,135.33
frame_000158.PNG,721.43,92.01,770.76,137.42
frame_000159.PNG,722.65,93.59,772.38,139.51
frame_000160.PNG,723.86,95.18,774.0,141.6
frame_000161.PNG,725.28,97.08,775.84,143.87
frame_000162.PNG,726.7,98.97,777.68,146.14
frame_000163.PNG,728.12,100.87,779.52,148.41
frame_000164.PNG,729.54,102.76,781.36,150.68
frame_000165.PNG,730.96,104.66,783.2,152.95
frame_000166.PNG,732.38,106.55,785.04,155.22
frame_000167.PNG,733.79,108.45,786.88,157.49
frame_000168.PNG,735.21,110.35,788.72,159.76
frame_000169.PNG,736.63,112.24,790.56,162.03
frame_000170.PNG,738.05,114.14,792.4,164.3
frame_000171.PNG,739.53,116.13,794.43,166.91
frame_000172.PNG,741.01,118.12,796.46,169.52
frame_000173.PNG,742.49,120.11,798.49,172.13
frame_000174.PNG,743.96,122.1,800.52,174.74
frame_000175.PNG,745.44,124.09,802.55,177.35
frame_000176.PNG,746.92,126.08,804.58,179.96
frame_000177.PNG,748.4,128.07,806.61,182.57
frame_000178.PNG,749.88,130.06,808.64,185.18
frame_000179.PNG,751.36,132.06,810.67,187.79
frame_000180.PNG,752.84,134.05,812.7,190.4
frame_000181.PNG,754.58,136.44,814.77,193.28
frame_000182.PNG,756.32,138.84,816.84,196.16
frame_000183.PNG,758.06,141.24,818.91,199.04
frame_000184.PNG,759.8,143.63,820.98,201.92
frame_000185.PNG,761.54,146.03,823.05,204.8
frame_000186.PNG,763.28,148.42,825.12,207.68
frame_000187.PNG,765.02,150.82,827.19,210.56
frame_000188.PNG,766.76,153.22,829.26,213.44
frame_000189.PNG,768.5,155.61,831.33,216.32
frame_000190.PNG,770.24,158.01,833.4,219.2
frame_000191.PNG,772.01,160.52,835.79,222.53
frame_000192.PNG,773.78,163.02,838.18,225.86
frame_000193.PNG,775.55,165.53,840.57,229.19
frame_000194.PNG,777.31,168.04,842.96,232.52
frame_000195.PNG,779.08,170.54,845.35,235.85
frame_000196.PNG,780.85,173.05,847.74,239.18
frame_000197.PNG,782.62,175.55,850.13,242.51
frame_000198.PNG,784.39,178.06,852.52,245.84
frame_000199.PNG,786.16,180.57,854.91,249.17
frame_000200.PNG,787.92,183.07,857.3,252.5
frame_000201.PNG,789.74,185.98,859.65,256.16
frame_000202.PNG,791.56,188.88,862.0,259.82
frame_000203.PNG,793.38,191.78,864.35,263.48
frame_000204.PNG,795.2,194.68,866.7,267.14
frame_000205.PNG,797.02,197.58,869.05,270.8
frame_000206.PNG,798.84,200.48,871.4,274.46
frame_000207.PNG,800.66,203.38,873.75,278.12
frame_000208.PNG,802.48,206.28,876.1,281.78
frame_000209.PNG,804.3,209.18,878.45,285.44
frame_000210.PNG,806.12,212.09,880.8,289.1
frame_000211.PNG,807.95,215.34,883.15,293.47
frame_000212.PNG,809.79,218.6,885.5,297.84
frame_000213.PNG,811.62,221.85,887.85,302.21
frame_000214.PNG,813.46,225.11,890.2,306.58
frame_000215.PNG,815.29,228.36,892.55,310.95
frame_000216.PNG,817.12,231.62,894.9,315.32
frame_000217.PNG,818.96,234.87,897.25,319.69
frame_000218.PNG,820.79,238.13,899.6,324.06
frame_000219.PNG,822.62,241.38,901.95,328.43
frame_000220.PNG,824.46,244.64,904.3,332.8
frame_000221.PNG,826.06,248.45,906.69,337.81
frame_000222.PNG,827.67,252.26,909.08,342.82
frame_000223.PNG,829.28,256.07,911.47,347.83
frame_000224.PNG,830.89,259.88,913.86,352.84
frame_000225.PNG,832.49,263.69,916.25,357.85
frame_000226.PNG,834.1,267.5,918.64,362.86
frame_000227.PNG,835.71,271.32,921.03,367.87
frame_000228.PNG,837.31,275.13,923.42,372.88
frame_000229.PNG,838.92,278.94,925.81,377.89
frame_000230.PNG,840.53,282.75,928.2,382.9
frame_000231.PNG,842.01,286.8,930.35,388.49
frame_000232.PNG,843.49,290.86,932.5,394.08
frame_000233.PNG,844.98,294.91,934.65,399.67
frame_000234.PNG,846.46,298.97,936.8,405.26
frame_000235.PNG,847.94,303.02,938.95,410.85
frame_000236.PNG,849.43,307.08,941.1,416.44
frame_000237.PNG,850.91,311.13,943.25,422.03
frame_000238.PNG,852.39,315.19,945.4,427.62
frame_000239.PNG,853.88,319.24,947.55,433.21
frame_000240.PNG,855.36,323.3,949.7,438.8
frame_000241.PNG,856.54,327.81,951.86,445.06
frame_000242.PNG,857.72,332.33,954.02,451.32
frame_000243.PNG,858.91,336.84,956.18,457.58
frame_000244.PNG,860.09,341.36,958.34,463.84
frame_000245.PNG,861.27,345.87,960.5,470.1
frame_000246.PNG,862.45,350.39,962.66,476.36
frame_000247.PNG,863.64,354.9,964.82,482.62
frame_000248.PNG,864.82,359.42,966.98,488.88
frame_000249.PNG,866.0,363.93,969.14,495.14
frame_000250.PNG,867.18,368.45,971.3,501.4
frame_000251.PNG,867.93,373.43,973.08,508.46
frame_000252.PNG,868.67,378.42,974.86,515.52
frame_000253.PNG,869.41,383.4,976.64,522.58
frame_000254.PNG,870.15,388.39,978.42,529.64
frame_000255.PNG,870.89,393.37,980.2,536.7
frame_000256.PNG,871.63,398.36,981.98,543.76
frame_000257.PNG,872.37,403.34,983.76,550.82
frame_000258.PNG,873.12,408.33,985.54,557.88
frame_000259.PNG,873.86,413.32,987.32,564.94
frame_000260.PNG,874.6,418.3,989.1,572.0
frame_000261.PNG,874.89,424.03,991.03,580.76
frame_000262.PNG,875.19,429.76,992.96,589.51
frame_000263.PNG,875.48,435.49,994.89,598.27
frame_000264.PNG,875.77,441.22,996.81,607.02
frame_000265.PNG,876.06,446.95,998.74,615.78
frame_000266.PNG,876.12,453.63,1000.43,625.48
frame_000267.PNG,876.18,460.31,1002.13,635.19
frame_000268.PNG,876.23,466.99,1003.82,644.89
frame_000269.PNG,876.29,473.67,1005.51,654.6
frame_000270.PNG,876.35,480.35,1007.2,664.3
frame_000271.PNG,876.35,488.16,1009.05,676.42
frame_000272.PNG,876.35,495.97,1010.9,688.54
frame_000273.PNG,876.35,503.79,1012.75,700.66
frame_000274.PNG,876.35,511.6,1014.6,712.78
frame_000275.PNG,876.35,519.41,1016.45,724.9
frame_000276.PNG,876.35,527.22,1018.3,737.02
frame_000277.PNG,876.35,535.04,1020.15,749.14
frame_000278.PNG,876.35,542.85,1022.0,761.26
frame_000279.PNG,876.35,550.66,1023.85,773.38
frame_000280.PNG,876.35,558.47,1025.7,785.5
frame_000281.PNG,875.48,567.91,1027.79,802.14
frame_000282.PNG,874.61,577.35,1029.88,818.78
frame_000283.PNG,873.74,586.79,1031.96,835.41
frame_000284.PNG,872.87,596.22,1034.05,852.05
frame_000285.PNG,872.0,605.66,1036.14,868.69
frame_000286.PNG,870.65,616.52,1037.75,886.75
frame_000287.PNG,869.31,627.39,1039.36,904.81
frame_000288.PNG,867.96,638.25,1040.98,922.88
frame_000289.PNG,866.62,649.11,1042.59,940.94
frame_000290.PNG,865.27,659.97,1044.2,959.0
frame_000291.PNG,863.69,672.21,1045.18,981.23
frame_000292.PNG,862.12,684.45,1046.15,1003.45
frame_000293.PNG,860.54,696.68,1047.13,1025.68
frame_000294.PNG,858.96,708.92,1048.1,1047.9
frame_000295.PNG,856.39,723.3,1049.6,1080.0
frame_000296.PNG,853.24,738.35,1050.98,1080.0
frame_000297.PNG,850.08,753.4,1052.36,1080.0
frame_000298.PNG,846.92,769.7,1053.74,1080.0
frame_000299.PNG,843.76,786.0,1055.12,1080.0
frame_000300.PNG,840.6,802.3,1056.5,1080.0
frame_000301.PNG,836.15,821.23,1057.6,1080.0
frame_000302.PNG,831.7,840.17,1058.7,1080.0
frame_000303.PNG,845.76,859.1,1046.42,1080.0
frame_000304.PNG,847.48,880.2,1043.06,1080.0
frame_000305.PNG,849.2,901.3,1039.7,1080.0
frame_000306.PNG,849.77,924.88,1038.6,1080.0
frame_000307.PNG,850.33,948.46,1037.5,1080.0
frame_000308.PNG,850.9,972.04,1036.4,1080.0
frame_000309.PNG,850.9,972.04,1036.4,1080.0
frame_000065.PNG,548.5,0.0,575.5,16.9
frame_000066.PNG,548.5,0.0,575.84,17.92
frame_000067.PNG,548.5,0.0,576.18,18.94
frame_000068.PNG,548.5,0.0,576.52,19.96
frame_000069.PNG,548.5,0.0,576.86,20.98
frame_000070.PNG,548.5,0.0,577.2,22.0
frame_000071.PNG,548.34,0.0,577.23,22.97
frame_000072.PNG,548.17,0.0,577.25,23.94
frame_000073.PNG,548.01,0.0,577.28,24.91
frame_000074.PNG,547.84,0.0,577.3,25.88
frame_000075.PNG,547.68,0.0,577.33,26.85
frame_000076.PNG,547.51,0.0,577.35,27.82
frame_000077.PNG,547.35,0.0,577.38,28.79
frame_000078.PNG,547.18,0.0,577.4,29.76
frame_000079.PNG,547.02,0.0,577.43,30.73
frame_000080.PNG,546.85,0.0,577.45,31.7
frame_000081.PNG,546.71,0.23,577.5,32.51
frame_000082.PNG,546.56,0.46,577.54,33.32
frame_000083.PNG,546.42,0.69,577.59,34.13
frame_000084.PNG,546.27,0.92,577.63,34.94
frame_000085.PNG,546.13,1.15,577.68,35.75
frame_000086.PNG,545.98,1.38,577.72,36.56
frame_000087.PNG,545.84,1.61,577.77,37.37
frame_000088.PNG,545.69,1.84,577.81,38.18
frame_000089.PNG,545.55,2.07,577.86,38.99
frame_000090.PNG,545.4,2.3,577.9,39.8
frame_000091.PNG,545.08,3.12,578.04,40.63
frame_000092.PNG,544.76,3.94,578.18,41.46
frame_000093.PNG,544.44,4.76,578.32,42.29
frame_000094.PNG,544.12,5.58,578.46,43.12
frame_000095.PNG,543.8,6.4,578.6,43.95
frame_000096.PNG,543.48,7.22,578.74,44.78
frame_000097.PNG,543.16,8.04,578.88,45.61
frame_000098.PNG,542.84,8.86,579.02,46.44
frame_000099.PNG,542.52,9.68,579.16,47.27
frame_000100.PNG,542.2,10.5,579.3,48.1
frame_000101.PNG,542.0,11.27,579.43,49.18
frame_000102.PNG,541.8,12.04,579.56,50.26
frame_000103.PNG,541.6,12.81,579.69,51.34
frame_000104.PNG,541.4,13.58,579.82,52.42
frame_000105.PNG,541.2,14.35,579.95,53.5
frame_000106.PNG,541.0,15.12,580.08,54.58
frame_000107.PNG,540.8,15.89,580.21,55.66
frame_000108.PNG,540.6,16.66,580.34,56.74
frame_000109.PNG,540.4,17.43,580.47,57.82
frame_000110.PNG,540.2,18.2,580.6,58.9
frame_000111.PNG,540.21,19.13,580.69,60.04
frame_000112.PNG,540.22,20.06,580.78,61.18
frame_000113.PNG,540.23,20.99,580.87,62.32
frame_000114.PNG,540.24,21.92,580.96,63.46
frame_000115.PNG,540.25,22.85,581.05,64.6
frame_000116.PNG,540.26,23.78,581.14,65.74
frame_000117.PNG,540.27,24.71,581.23,66.88
frame_000118.PNG,540.28,25.64,581.32,68.02
frame_000119.PNG,540.29,26.57,581.41,69.16
frame_000120.PNG,540.3,27.5,581.5,70.3
frame_000121.PNG,540.22,28.29,581.67,71.3
frame_000122.PNG,540.14,29.08,581.84,72.3
frame_000123.PNG,540.06,29.87,582.01,73.3
frame_000124.PNG,539.98,30.66,582.18,74.3
frame_000125.PNG,539.9,31.45,582.35,75.3
frame_000126.PNG,539.82,32.24,582.52,76.3
frame_000127.PNG,539.74,33.03,582.69,77.3
frame_000128.PNG,539.66,33.82,582.86,78.3
frame_000129.PNG,539.58,34.61,583.03,79.3
frame_000130.PNG,539.5,35.4,583.2,80.3
frame_000131.PNG,539.38,36.44,583.33,81.62
frame_000132.PNG,539.27,37.47,583.46,82.94
frame_000133.PNG,539.15,38.51,583.59,84.26
frame_000134.PNG,539.04,39.55,583.72,85.58
frame_000135.PNG,538.92,40.58,583.85,86.9
frame_000136.PNG,538.81,41.62,583.98,88.22
frame_000137.PNG,538.69,42.66,584.11,89.54
frame_000138.PNG,538.58,43.7,584.24,90.86
frame_000139.PNG,538.46,44.73,584.37,92.18
frame_000140.PNG,538.35,45.77,584.5,93.5
frame_000141.PNG,538.26,46.76,584.62,94.84
frame_000142.PNG,538.17,47.75,584.74,96.18
frame_000143.PNG,538.08,48.74,584.86,97.52
frame_000144.PNG,537.99,49.73,584.98,98.86
frame_000145.PNG,537.9,50.72,585.1,100.2
frame_000146.PNG,537.81,51.71,585.22,101.54
frame_000147.PNG,537.72,52.7,585.34,102.88
frame_000148.PNG,537.63,53.69,585.46,104.22
frame_000149.PNG,537.54,54.68,585.58,105.56
frame_000150.PNG,537.45,55.67,585.7,106.9
frame_000151.PNG,537.3,56.86,585.87,108.33
frame_000152.PNG,537.16,58.05,586.04,109.76
frame_000153.PNG,537.02,59.23,586.21,111.19
frame_000154.PNG,536.87,60.42,586.38,112.62
frame_000155.PNG,536.73,61.61,586.55,114.05
frame_000156.PNG,536.58,62.8,586.72,115.48
frame_000157.PNG,536.44,63.99,586.89,116.91
frame_000158.PNG,536.3,65.17,587.06,118.34
frame_000159.PNG,536.15,66.36,587.23,119.77
frame_000160.PNG,536.01,67.55,587.4,121.2
frame_000161.PNG,535.8,68.75,587.54,122.76
frame_000162.PNG,535.6,69.95,587.68,124.32
frame_000163.PNG,535.39,71.15,587.82,125.88
frame_000164.PNG,535.18,72.36,587.96,127.44
frame_000165.PNG,534.98,73.56,588.1,129.0
frame_000166.PNG,534.77,74.76,588.24,130.56
frame_000167.PNG,534.57,75.96,588.38,132.12
frame_000168.PNG,534.36,77.16,588.52,133.68
frame_000169.PNG,534.16,78.36,588.66,135.24
frame_000170.PNG,533.95,79.57,588.8,136.8
frame_000171.PNG,533.72,80.78,588.86,138.59
frame_000172.PNG,533.5,82.0,588.92,140.38
frame_000173.PNG,533.27,83.21,588.98,142.17
frame_000174.PNG,533.04,84.43,589.04,143.96
frame_000175.PNG,532.82,85.65,589.1,145.75
frame_000176.PNG,532.59,86.86,589.16,147.54
frame_000177.PNG,532.36,88.08,589.22,149.33
frame_000178.PNG,532.14,89.29,589.28,151.12
frame_000179.PNG,531.91,90.51,589.34,152.91
frame_000180.PNG,531.68,91.73,589.4,154.7
frame_000181.PNG,531.3,93.31,589.41,156.85
frame_000182.PNG,530.92,94.9,589.42,159.0
frame_000183.PNG,530.54,96.48,589.43,161.15
frame_000184.PNG,530.16,98.07,589.44,163.3
frame_000185.PNG,529.78,99.65,589.45,165.45
frame_000186.PNG,529.39,101.24,589.46,167.6
frame_000187.PNG,529.01,102.83,589.47,169.75
frame_000188.PNG,528.63,104.41,589.48,171.9
frame_000189.PNG,528.25,106.0,589.49,174.05
frame_000190.PNG,527.87,107.58,589.5,176.2
frame_000191.PNG,527.46,109.42,589.61,178.56
frame_000192.PNG,527.05,111.25,589.72,180.92
frame_000193.PNG,526.65,113.09,589.82,183.28
frame_000194.PNG,526.24,114.93,589.93,185.64
frame_000195.PNG,525.83,116.76,590.04,188.0
frame_000196.PNG,525.43,118.6,590.15,190.36
frame_000197.PNG,525.02,120.43,590.26,192.72
frame_000198.PNG,524.61,122.27,590.37,195.08
frame_000199.PNG,524.21,124.11,590.47,197.44
frame_000200.PNG,523.8,125.94,590.58,199.8
frame_000201.PNG,523.39,127.93,590.63,202.46
frame_000202.PNG,522.98,129.92,590.69,205.12
frame_000203.PNG,522.56,131.92,590.74,207.78
frame_000204.PNG,522.15,133.91,590.79,210.44
frame_000205.PNG,521.74,135.9,590.84,213.1
frame_000206.PNG,521.33,137.89,590.89,215.76
frame_000207.PNG,520.92,139.88,590.94,218.42
frame_000208.PNG,520.5,141.87,591.0,221.08
frame_000209.PNG,520.09,143.86,591.05,223.74
frame_000210.PNG,519.68,145.86,591.1,226.4
frame_000211.PNG,518.91,148.26,591.08,229.66
frame_000212.PNG,518.14,150.67,591.06,232.92
frame_000213.PNG,517.38,153.07,591.04,236.18
frame_000214.PNG,516.61,155.48,591.02,239.44
frame_000215.PNG,515.84,157.88,591.0,242.7
frame_000216.PNG,515.07,160.29,590.98,245.96
frame_000217.PNG,514.3,162.69,590.96,249.22
frame_000218.PNG,513.54,165.1,590.93,252.48
frame_000219.PNG,512.77,167.5,590.91,255.74
frame_000220.PNG,512.0,169.91,590.89,259.0
frame_000221.PNG,510.54,172.63,590.35,262.63
frame_000222.PNG,509.08,175.35,589.81,266.26
frame_000223.PNG,507.62,178.06,589.26,269.89
frame_000224.PNG,506.16,180.78,588.72,273.52
frame_000225.PNG,504.7,183.5,588.18,277.15
frame_000226.PNG,503.24,186.22,587.63,280.78
frame_000227.PNG,501.78,188.94,587.09,284.41
frame_000228.PNG,500.32,191.66,586.55,288.04
frame_000229.PNG,498.86,194.37,586.0,291.67
frame_000230.PNG,497.4,197.09,585.46,295.3
